Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20001214X44724,Accident,ATL84FA017,14/10/1983,"KNOXVILLE, TN",United States,,,,SKY RANCH,Fatal(1),Substantial,,N5547K,Bellanca,8KCAB,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,Takeoff,Probable Cause,
20001214X44870,Incident,LAX84IA014B,15/10/1983,"WOODLAND, CA",United States,,,203,YOLO COUNTY,Incident,Minor,,N747JR,Boeing,A75N1,No,1,Reciprocating,,,Personal,,0,0,0,6,VMC,Landing,Probable Cause,
20001214X44870,Incident,LAX84IA014A,15/10/1983,"WOODLAND, CA",United States,,,203,YOLO COUNTY,Incident,Minor,,N68604,Cessna,152II,No,1,Reciprocating,,,Instructional,,0,0,0,6,VMC,Takeoff,Probable Cause,
20001214X44785,Accident,CHI84LA024,15/10/1983,"HAMILTON, OH",United States,,,HAO,HAMILTON,Non-Fatal,Destroyed,,N1388Q,Alderfer,GYROPLANE,Yes,1,Unknown,,,Personal,,0,0,1,0,VMC,Takeoff,Probable Cause,
20001214X44761,Accident,CHI84FA022,15/10/1983,"DODGEVILLE, WI",United States,,,55C,DODGEVILLE,Non-Fatal,Destroyed,,N8419G,Piper,PA-28-181,No,1,Reciprocating,,,Personal,,0,0,4,0,VMC,Takeoff,Probable Cause,
20001214X44970,Accident,SEA84LA010,15/10/1983,"MCCALL, ID",United States,,,,,Non-Fatal,Substantial,,N738RD,Cessna,172,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Climb,Probable Cause,
20001214X44950,Accident,NYC84LA008,15/10/1983,"WILKES-BARRE, PA",United States,,,,,Non-Fatal,Substantial,,N7759G,Cessna,172L,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Unknown,Probable Cause,
20001214X44886,Accident,LAX84LA019,15/10/1983,"SANTA ANA, CA",United States,,,SNA,JOHN WAYNE,Non-Fatal,Substantial,,N49670,Bell,206B,No,1,Turbo Shaft,,,Personal,,0,0,0,1,VMC,Other,Probable Cause,
20001214X44857,Accident,FTW84LA039,15/10/1983,"ROCKPORT, TX",United States,,,RKP,ARANSAS CO.,Non-Fatal,Substantial,,N75794,Cessna,172,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Taxi,Probable Cause,
20001214X44848,Accident,FTW84LA025,15/10/1983,"PRAIRIE GROVE, AR",United States,,,,,Non-Fatal,Substantial,,N23PS,Beech,C24R,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X44756,Accident,ATL84LA030,15/10/1983,"MONTGOMERY, AL",United States,,,MGM,DANNELLY,Non-Fatal,Substantial,,N7013P,Piper,PA-24-180,No,1,Reciprocating,,,Personal,,0,0,0,5,VMC,Landing,Probable Cause,
20001214X44751,Accident,ATL84LA021,15/10/1983,"BARDSTOWN, KY",United States,,,BRY,,Non-Fatal,Substantial,,N4006X,Aero Commander,100-180,No,1,Reciprocating,,,Instructional,,0,0,2,0,VMC,Maneuvering,Probable Cause,
20001214X44750,Accident,ATL84LA020,15/10/1983,"CULLMAN, AL",United States,,,2A1,FOLSOM FIELD,Non-Fatal,Substantial,,N5082G,Cessna,172,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X44717,Accident,ANC84LA007,15/10/1983,"TOK, AK",United States,,,8AK9,TOK,Non-Fatal,Substantial,,N6893B,Piper,PA-18-150,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44934,Accident,NYC84FFJ01,16/10/1983,"ISCHUA, NY",United States,,,OLE,OLEAN MUNI,Non-Fatal,Destroyed,,N4613K,Ryan,NAVION,No,1,Reciprocating,,,Unknown,,0,2,0,0,VMC,Takeoff,Probable Cause,
20001214X44823,Accident,FTW84FA023,16/10/1983,"REDFIELD, AR",United States,,,,,Fatal(3),Destroyed,,N321HR,Cessna,172M,No,1,Reciprocating,,,Personal,,3,0,0,0,IMC,Cruise,Probable Cause,
20001214X44951,Accident,NYC84LA010,16/10/1983,"SKANEATELES, NY",United States,,,6B9,SKANEATELES,Non-Fatal,Substantial,,N238G,Aero Commander,560E,No,2,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44935,Accident,NYC84FFJ02,16/10/1983,"WILLIAMSON, NY",United States,,,,,Non-Fatal,Substantial,,N82526,Piper,PA-25-235,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001214X44929,Accident,MKC84LA009,16/10/1983,"CARLISLE, IA",United States,,,,,Non-Fatal,Substantial,,N2825T,Piper,PA-28R-200,No,1,Reciprocating,,,Business,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X44928,Accident,MKC84LA008,16/10/1983,"LAWRENCE, KS",United States,,,,,Non-Fatal,Substantial,,N731HP,Cessna,P210N,No,1,Reciprocating,,,Personal,,0,0,1,1,VMC,Cruise,Probable Cause,
20001214X44882,Accident,LAX84LA015,16/10/1983,"LATON, CA",United States,,,,,Non-Fatal,Substantial,,N7916K,Beech,S35,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X44818,Accident,DEN84LTI01,16/10/1983,"LIBBY, MT",United States,,,S59,LIBBT,Non-Fatal,Substantial,,N4415W,Benson,B8M,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,
20001214X44813,Accident,DEN84LA009,16/10/1983,"FALCON, CO",United States,,,QQV,MEADOW LAKE,Non-Fatal,Substantial,,N1232S,Schweizer,SGS 2-33A,No,,Unknown,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44788,Accident,CHI84LA029,16/10/1983,"SOUTH FOX ISL., MI",United States,,,,,Non-Fatal,Substantial,,N756DM,Cessna,U206G,No,1,Reciprocating,,,Personal,,0,0,0,5,VMC,Landing,Probable Cause,
20001214X44784,Accident,CHI84LA023,16/10/1983,"NORTHFIELD, OH",United States,,,OH20,NORTHFIELD,Non-Fatal,Substantial,,N8719A,Beech,B35,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Takeoff,Probable Cause,
20001214X44753,Accident,ATL84LA023,16/10/1983,"ALBANY, KY",United States,,,441,SPRING CREEK,Non-Fatal,Substantial,,N2949H,Cessna,177,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44710,Accident,ANC84FA008,16/10/1983,"PAXSON, AK",United States,,,,,Non-Fatal,Substantial,,N215AL,Bell,B-206B,No,1,Turbo Shaft,,NSCH,Unknown,Air Logistics Of Ak Inc,0,0,1,3,IMC,Takeoff,Probable Cause,
20001214X44733,Incident,ATL84IA024,17/10/1983,"WASHINGTON, DC",United States,,,DCA,WASHINGTON INT'L,Incident,Minor,,N2111J,British Aircraft Corp. (bac),1-11/204/AF,No,2,Turbo Jet,,SCHD,Unknown,Usair (dba: U.s. Air),0,0,0,49,VMC,Takeoff,Probable Cause,
20001214X44883,Accident,LAX84LA016,17/10/1983,"YUMA, AZ",United States,,,YUM,YUMA MCAS,Non-Fatal,Substantial,,N9560J,Piper,PA-28-180,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X44859,Accident,FTW84LA043,17/10/1983,"CAPITAN, NM",United States,,,,,Non-Fatal,Substantial,,N9109L,Bellanca,7GCBC,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44847,Accident,FTW84LA024,17/10/1983,"EL PASO, TX",United States,,,FIF,BIGGS AAF,Non-Fatal,Substantial,,N7041W,Cessna,150M,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X44752,Accident,ATL84LA022,17/10/1983,"GREENSBORO, NC",United States,,,,,Non-Fatal,Substantial,,N38234,Beech,A36,No,1,Reciprocating,,,Executive/corporate,,0,1,0,0,VMC,Climb,Probable Cause,
20001214X44932,Accident,NYC84FA009,18/10/1983,"HUDSON, NH",United States,,,,,Fatal(1),Destroyed,,N5011N,Bell,206B III,No,1,Turbo Shaft,,,Other Work Use,,1,0,0,0,VMC,Cruise,Probable Cause,
20001214X44807,Incident,DEN84IA007,18/10/1983,"PUEBLO, CO",United States,,,,,Incident,,,N70634,Boeing,727-222,No,3,Turbo Jet,,SCHD,Unknown,,0,0,0,7,VMC,Climb,Probable Cause,
20001214X44713,Incident,ANC84IA009,18/10/1983,"ANCHORAGE, AK",United States,,,Z41,LAKE HOOD,Incident,Minor,,N4433M,Piper,PA-12,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44885,Accident,LAX84LA018,18/10/1983,"CASA GRANDE, AZ",United States,,,CGZ,CASA GRANDE,Non-Fatal,Substantial,,N2041B,Luscombe,8A,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44849,Accident,FTW84LA026,18/10/1983,"CORPUS CHRISTI, TX",United States,,,KCRP,CORPUS CHRISTI,Non-Fatal,Substantial,,N813DB,Aerospatiale,AS-355E,No,2,Turbo Shaft,,,Instructional,,0,0,0,3,VMC,Landing,Probable Cause,
20001214X44906,Incident,MIA84IA012,19/10/1983,"MIAMI, FL",United States,,,MIA,MIAMI INT'L.,Incident,Minor,,N357PA,Boeing,727-21,No,3,Turbo Fan,,SCHD,Unknown,Northeaster Inter. Airways,0,0,0,73,VMC,Landing,Probable Cause,
20001214X44912,Accident,MIA84LA011,19/10/1983,"KEY WEST, FL",United States,,,EYW,KEY WEST INT'L.,Non-Fatal,Substantial,,N60925,Cessna,185,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44887,Accident,LAX84LA021,19/10/1983,"BAKERSFIELD, CA",United States,,,BFL,MEADOWS,Non-Fatal,Substantial,,N9626X,Cessna,210B,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44799,Accident,DEN84FA008,19/10/1983,"PIERRE, SD",United States,,,PIR,PIERRE MUNI,Non-Fatal,Substantial,,N199CF,Convair,340/440,No,2,Reciprocating,,NSCH,,,0,0,0,2,IMC,Takeoff,Probable Cause,
20001214X44888,Accident,LAX84LA022,20/10/1983,"ANACAPA ISLAND, CA",United States,,,,,Fatal(1),Destroyed,,N714PR,Cessna,150M,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,Maneuvering,Probable Cause,
20001214X44871,Incident,LAX84IA023,20/10/1983,"VAN NUYS, CA",United States,,,,,Incident,,,N414JC,Cessna,414,No,2,Reciprocating,,,Personal,,0,0,0,1,IMC,Climb,Probable Cause,
20001214X44824,Accident,FTW84FA028,20/10/1983,"PATTERSON, LA",United States,,,,PATTERSON,Fatal(3),Destroyed,,N444PA,Mitsubishi,MU-2B,No,2,Turbo Prop,,,Executive/corporate,,3,0,0,0,VMC,Approach,Probable Cause,
20001214X44800,Accident,DEN84FA010,20/10/1983,"BURKE, SD",United States,,,,,Fatal(2),Destroyed,,N3375U,Cessna,182F,No,1,Reciprocating,,,Personal,,2,0,0,0,IMC,Climb,Probable Cause,
20001214X44971,Accident,SEA84LA012,20/10/1983,"COOS BAY, OR",United States,,,,,Non-Fatal,Substantial,,N82W,Bell,212,No,2,Turbo Shaft,,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X44913,Accident,MIA84LA013,20/10/1983,"OCALA, FL",United States,,,,,Non-Fatal,Substantial,,N1441U,Cessna,172M,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Descent,Probable Cause,
20001214X44850,Accident,FTW84LA027,20/10/1983,"MIDLAND, TX",United States,,,MDD,MIDLAND,Non-Fatal,Substantial,,N756DV,Cessna,U206G,No,1,Reciprocating,,,Business,,0,0,0,1,IMC,Takeoff,Probable Cause,
20001214X44754,Accident,ATL84LA025,20/10/1983,"NR. MCADAMS, MS",United States,,,,,Non-Fatal,Substantial,,N2183P,Bell,206B,No,1,Turbo Shaft,,,Other Work Use,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X44914,Accident,MIA84LA014,21/10/1983,"CLEWISTON, FL",United States,,,X53,CLEWISTON,Non-Fatal,Substantial,,N54CG,Piper,PA-31-350,No,2,Reciprocating,,,Business,,0,0,1,4,VMC,Landing,Probable Cause,
20001214X44787,Accident,CHI84LA026,21/10/1983,"INDIANAPOLIS, IN",United States,,,IND,INDIANAPOLIS,Non-Fatal,Substantial,,N7536Y,Piper,PA-30,No,2,Reciprocating,,,Personal,,0,0,0,1,IMC,Takeoff,Probable Cause,
20001214X44755,Accident,ATL84LA027,21/10/1983,"ARLINGTON, TN",United States,,,,,Non-Fatal,Substantial,,N35280,Piper,J5A,No,1,Reciprocating,,,Ferry,,0,0,2,0,IMC,Takeoff,Probable Cause,
20001214X44725,Accident,ATL84FA026,21/10/1983,"LAKE HILLS, TN",United States,,,CHA,LOVELL FIELD,Fatal(2),Substantial,,N5763P,Piper,PA-24-250,No,1,Reciprocating,,,Personal,,2,0,1,1,VMC,Descent,Probable Cause,
20001214X44915,Accident,MIA84LA015,21/10/1983,GULF OF MEXICO,GULF OF MEXICO,,,,,Non-Fatal,Destroyed,,N6403Y,Piper,PA-23,No,2,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44936,Accident,NYC84FHD01,22/10/1983,"CHESWOLD, DE",United States,,,,DELAWARE,Non-Fatal,Destroyed,,N2029Z,Beech,58P,No,2,Reciprocating,,,Business,,0,1,5,0,VMC,Takeoff,Probable Cause,
20001214X44891,Accident,LAX84LA027,22/10/1983,"SAN DIEGO, CA",United States,,,,,Non-Fatal,Destroyed,,N5021S,Piper,PA-28R-200,No,1,Reciprocating,,,Personal,,0,0,3,0,VMC,Maneuvering,Probable Cause,
20001214X44953,Accident,NYC84LA012,22/10/1983,"WEST MIFFLIN, PA",United States,,,AGC,ALLEGHENY CO.,Non-Fatal,Substantial,,N6247Z,Piper,PA-25,Yes,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X44890,Accident,LAX84LA026,22/10/1983,"KAILUA-KONA, HI",United States,,,,,Non-Fatal,Substantial,,N9044Q,Robinson,R22,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Maneuvering,Probable Cause,
20001214X44889,Accident,LAX84LA024,22/10/1983,"GROVELAND, CA",United States,,,68,PINE MOUNTAIN LAKE,Non-Fatal,Substantial,,N6412M,Cessna,152II,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Landing,Probable Cause,
20001214X44866,Accident,LAX84FA025,22/10/1983,"WRIGHTWOOD, CA",United States,,,,,Fatal(1),Substantial,,N717MD,Deley Starduster,SA-100,Yes,1,Reciprocating,,,Personal,,1,0,0,0,VMC,Cruise,Probable Cause,
20001214X44854,Accident,FTW84LA033,22/10/1983,"TRUTH OR CONS, NM",United States,,,,,Non-Fatal,Substantial,,N7400E,Cessna,210,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X44814,Accident,DEN84LA013,22/10/1983,"BENNETT, CO",United States,,,,,Non-Fatal,Substantial,,N7858,Cessna,172A,No,1,Reciprocating,,,Personal,,0,0,4,0,VMC,Landing,Probable Cause,
20001214X44792,Accident,CHI84LA033,22/10/1983,"BURNIPS, MI",United States,,,,,Non-Fatal,Substantial,,N2172E,Aeronca,7AC,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44960,Accident,SEA84FA011,23/10/1983,"BREWSTER, WA",United States,,,,,Non-Fatal,Destroyed,,N49385,Boeing,A75N1,No,1,Reciprocating,,UNK,Aerial Application,,0,1,0,0,VMC,Maneuvering,Probable Cause,
20001214X44867,Accident,LAX84FA028,23/10/1983,"COMPTON, CA",United States,,,CPM,COMPTON,Fatal(1),Destroyed,,N3630H,Ercoupe (eng & Research Corp.),415-CD,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,Takeoff,Probable Cause,
20001214X44851,Accident,FTW84LA029,23/10/1983,"AMA, LA",United States,,,LA63,SELLERS FIELD,Non-Fatal,Destroyed,,N6611U,Mooney,M20D,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Maneuvering,Probable Cause,
20001214X44734,Incident,ATL84IA029,23/10/1983,"MOBILE, AL",United States,,,BFM,BROOKLYN FIELD,Incident,Minor,,N9196U,Cessna,150M,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Taxi,Probable Cause,
20001214X44726,Accident,ATL84FA028,23/10/1983,"BRENTWOOD, TN",United States,,,BNA,NASHVILLE METRO,Fatal(2),Destroyed,,N7338G,Cessna,TU206G,No,1,Reciprocating,,,Business,,2,0,0,0,VMC,Approach,Probable Cause,
20001214X44952,Accident,NYC84LA011,23/10/1983,"READING, PA",United States,,,,,Non-Fatal,Substantial,,N13383,Cessna,172,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44896,Accident,LAX84LA037,23/10/1983,"NEW RIVER, AZ",United States,,,AZ05,PLEASANT VALLEY,Non-Fatal,Substantial,,N7558,Schweizer,SGS 2-33A,No,,Unknown,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44868,Accident,LAX84FA029,23/10/1983,"INDIAN SPRINGS, NV",United States,,,,,Non-Fatal,Substantial,,N6912,Mooney,M20F,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,Cruise,Probable Cause,
20001214X44861,Accident,FTW84LU001,23/10/1983,"MANVEL, TX",United States,,,,,Non-Fatal,Substantial,,NONE,Pterodactyl,ASCENDER II,Yes,1,Reciprocating,,UNK,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,
20001214X44852,Accident,FTW84LA030,23/10/1983,"NORMAN, OK",United States,,,,GOLSBY,Non-Fatal,Substantial,,N17966,Schweizer,SGS-2-33,No,0,Unknown,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44802,Accident,DEN84FA012,23/10/1983,"BOUNTIFUL, UT",United States,,,BTF,SALT LAKE SKYPARK,Non-Fatal,Substantial,,N6906R,Cessna,T210G,No,1,Reciprocating,,,Personal,,0,2,3,0,VMC,Cruise,Probable Cause,
20001214X44892,Accident,LAX84LA030,23/10/1983,"TWENTYNINE PALM, CA",United States,,,,,Non-Fatal,Substantial,,N52LL,Cessna,402B,No,2,Reciprocating,,,Unknown,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44803,Accident,DEN84FA016,23/10/1983,"LOVELAND, CO",United States,,,,LOVELAND,Non-Fatal,Substantial,,N4831F,Cessna,TU-206A,No,1,Reciprocating,,,Unknown,,0,0,0,6,VMC,Climb,Probable Cause,
20001214X44905,Accident,MIA84FA017,24/10/1983,"ST AUGUSTINE, FL",United States,,,,,Fatal(2),Destroyed,,N42RH,Hight Smaragd,CP-301-S,Yes,1,Reciprocating,,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,
20001214X44763,Accident,CHI84FA028,24/10/1983,"FORT WAYNE, IN",United States,,,,,Fatal(1),Destroyed,,N4TS,Beech,BE90C,No,2,Turbo Prop,,,Ferry,,1,0,0,0,IMC,Climb,Probable Cause,
20001214X44762,Accident,CHI84FA027,24/10/1983,"NEWARK, IN",United States,,,,,Fatal(2),Destroyed,,N7144U,Mooney,M20E,No,1,Reciprocating,,,Personal,,2,0,0,0,IMC,Cruise,Probable Cause,
20001214X44954,Accident,NYC84LA013,24/10/1983,"SYRACUSE, NY",United States,,,SYR,HANCOCK,Non-Fatal,Substantial,,N876U,Beech,G18S,No,2,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X44926,Accident,MKC84LA006,24/10/1983,"CHILLICOTHE, MO",United States,,,K48,CHILLICOTHE MUNICIPAL,Non-Fatal,Substantial,,N62898,Piper,PA31-350,No,2,Reciprocating,,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,
20001214X44815,Accident,DEN84LA014,24/10/1983,"ENGLEWOOD, CO",United States,,,APA,ARAPAHOE,Non-Fatal,Substantial,,N9317J,Piper,PA-28-180,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Approach,Probable Cause,
20001214X44718,Accident,ANC84LA010,24/10/1983,"ANCHORAGE, AK",United States,,,MRI,MERRIL FIELD,Non-Fatal,Substantial,,N97MM,Piper,PA-20,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,Takeoff,Probable Cause,
20001214X44941,Accident,NYC84FU002,24/10/1983,"MOUNTVILLE, PA",United States,,,,,Fatal(1),Substantial,,NONE,Highcraft,BUCCANEER,Yes,1,Reciprocating,,UNK,Unknown,,1,0,0,0,VMC,Maneuvering,Probable Cause,
20001214X44893,Accident,LAX84LA031,24/10/1983,"NEW RIVER, AZ",United States,,,AZ05,PLEASANT VALLEY,Non-Fatal,Substantial,,N4361Y,Piper,PA-25-235,No,1,Reciprocating,,,Unknown,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X44796,Accident,DCA84AA005,25/10/1983,"NORFOLK, VA",United States,,,NGU,NAS NORFOLK,Non-Fatal,Destroyed,,N797FT,Douglas,DC-8-63F,No,4,Turbo Fan,,,Positioning,,0,0,0,7,IMC,Landing,Probable Cause,
20001214X44899,Accident,LAX84LA109,25/10/1983,"EL MONTE, CA",United States,,,EMT,EL MONTE,Non-Fatal,Substantial,,N2353F,Cessna,210E,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X44894,Accident,LAX84LA033,25/10/1983,"SAN DIEGO, CA",United States,,,SDM,BROWN FIELD,Fatal(1),Substantial,,N3208Q,Cessna,401,No,2,Reciprocating,,,Personal,,1,,,2,VMC,Landing,Probable Cause,
20001214X44869,Accident,LAX84FA032,25/10/1983,"GRAND CANYON, AZ",United States,,,,,Non-Fatal,Substantial,,N38903,Bell,206L-3,No,1,Turbo Shaft,,,Business,,0,0,0,7,VMC,Cruise,Probable Cause,
20001214X44853,Accident,FTW84LA031,25/10/1983,"MONTICELLO, AR",United States,,,M76,MONTICELLO,Non-Fatal,Substantial,,N5092U,Cessna,172RG,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X44816,Accident,DEN84LA015,25/10/1983,"OAKES, ND",United States,,,,PRIVATE AIRSTRIP,Non-Fatal,Substantial,,N2759K,Luscombe,8E,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44719,Accident,ANC84LA011,25/10/1983,"KENAI, AK",United States,,,,,Non-Fatal,Substantial,,N6946K,Piper,PA-20,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,
20001214X44872,Incident,LAX84IA036,26/10/1983,"SAN FRANCISCO, CA",United States,,,SFO,SAN FRANCISCO INT'L,Incident,Minor,,N5KW,Beech,200,No,2,Turbo Prop,,,Executive/corporate,,0,0,0,4,VMC,Taxi,Probable Cause,
20001214X44916,Accident,MIA84LA018,26/10/1983,"CLEARWATER, FL",United States,,,PIE,CLEARWATER INT'L.,Non-Fatal,Substantial,,N25958,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44895,Accident,LAX84LA035,26/10/1983,"CHINO, CA",United States,,,CNO,CHINO,Non-Fatal,Substantial,,N8621X,Enstrom,F28F,No,1,Reciprocating,,,Other Work Use,,0,0,0,2,VMC,Approach,Probable Cause,
20001214X44922,Accident,MKC84FA010,26/10/1983,"ST. LOUIS, MO",United States,,,STL,LAMBERT-ST. LOUIS,Non-Fatal,Substantial,,N30DR,Convair,340,No,2,Reciprocating,,NSCH,Unknown,"Combs Airways, Inc.",0,0,0,2,VMC,Climb,Probable Cause,
20001214X44917,Accident,MIA84LA020,27/10/1983,"ORMOND BEACH, FL",United States,,,OMN,ORMOND BEACH,Non-Fatal,Destroyed,,N8459K,Schweizer,G-164B,No,2,Reciprocating,,,Unknown,,0,0,1,0,VMC,Takeoff,Probable Cause,
20001214X44825,Accident,FTW84FA032,27/10/1983,"COLUMBUS, NM",United States,,,,,Fatal(1),Destroyed,,N735CP,Cessna,182Q,No,1,Reciprocating,,,Personal,,1,0,0,0,UNK,Cruise,Probable Cause,
20001214X44955,Accident,NYC84LA014,27/10/1983,"NORTH CONWAY, NH",United States,,,CWN,WHITE MOUNTAIN,Non-Fatal,Substantial,,N7629,Schweizer,SGS 1-34,No,,Unknown,,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,
20001214X44930,Accident,MKC84LA011,27/10/1983,"AUGUSTA, KS",United States,,,3AU,AUGUSTA MUNI,Non-Fatal,Substantial,,N46644,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Taxi,Probable Cause,
20001214X44817,Accident,DEN84LA018,27/10/1983,"PARKER, CO",United States,,,1C08,EVERITT,Non-Fatal,Substantial,,N29037,Piper,J3C-65,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X44764,Accident,CHI84FEE01,27/10/1983,"SUGAR GROVE, IL",United States,,,,,Non-Fatal,Substantial,,N99555,Popelka,BD-5,Yes,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X44731,Accident,ATL84FLT01,27/10/1983,"CLIFTON, TN",United States,,,,,Non-Fatal,Substantial,,N48825,Cessna,152,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Descent,Probable Cause,
20001214X44961,Accident,SEA84FA013,28/10/1983,"BELFAIR, WA",United States,,,PWT,BREMERTON NATIONAL,Fatal(2),Destroyed,,N94282,Cessna,C-152-II,No,1,Reciprocating,,,Personal,,2,0,0,0,IMC,Takeoff,Probable Cause,
20001214X44944,Accident,NYC84LA015,28/10/1983,"MIDDLETOWN, PA",United States,,,,,Fatal(1),,Airplane,N26288,Short Brothers,SD3-30,No,2,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,,1,,,29,VMC,Climb,Probable Cause,09/12/2011
20001214X44933,Accident,NYC84FA016,28/10/1983,"LITTLETON, MA",United States,,,,,Fatal(2),Destroyed,,N6586V,Bellanca,17-31 ATC,No,1,Reciprocating,,,Other Work Use,,2,0,0,0,VMC,Cruise,Probable Cause,
20001214X44804,Accident,DEN84FA017,28/10/1983,"SALT LAKE CITY, UT",United States,,,,,Non-Fatal,Destroyed,,N544,Aerospatiale,SE 3180,No,1,Turbo Shaft,,,Personal,,0,0,0,4,VMC,Descent,Probable Cause,
20001214X44931,Accident,MKC84LA012,28/10/1983,"GARNETT, KS",United States,,,K86,GARNETT MUNI,Non-Fatal,Substantial,,N8127F,Cessna,150F,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X44919,Accident,MIA84LA022,28/10/1983,"MILTON, FL",United States,,,,MILTON,Non-Fatal,Substantial,,N49938,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X44793,Accident,CHI84LA034,28/10/1983,"PORT HURON, MI",United States,,,PHN,ST. CLAIR,Non-Fatal,Substantial,,N1453U,Cessna,172M,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,Landing,Probable Cause,
